date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:26:16	141043/141043	---M--	200	added ('OK')	application/javascript	date:Sat,%2023%20May%202020%2012:15:44%20GMT	https://reconnresearch.com/wp-content/themes/Impreza/js/us.core.min.js?ver=7.0.3	C:/Users/user/reconnresearch.com/reconnresearch.com/reconnresearch.com/wp-content/themes/Impreza/js/us.core.minbf7d.js	(from https://reconnresearch.com/)
12:26:16	40/40	---M--	200	added ('OK')	text/html	date:Sat,%2020%20Jun%202020%2006:56:16%20GMT	https://reconnresearch.com/wp-content/themes/Impreza/	C:/Users/user/reconnresearch.com/reconnresearch.com/reconnresearch.com/wp-content/themes/Impreza/index.html	(from https://reconnresearch.com/)
12:26:16	1434/1434	---M--	200	added ('OK')	application/javascript	date:Sat,%2023%20May%202020%2012:15:48%20GMT	https://reconnresearch.com/wp-includes/js/wp-embed.min.js?ver=5.4.2	C:/Users/user/reconnresearch.com/reconnresearch.com/reconnresearch.com/wp-includes/js/wp-embed.min7661.js	(from https://reconnresearch.com/)
12:26:17	17896/17896	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Sat,%2023%20May%202020%2012:15:42%20GMT	https://reconnresearch.com/wp-content/plugins/easy-video-player/lib/skin/icons/flowplayer.eot?	C:/Users/user/reconnresearch.com/reconnresearch.com/reconnresearch.com/wp-content/plugins/easy-video-player/lib/skin/icons/flowplayerd41d.eot	(from https://reconnresearch.com/wp-content/plugins/easy-video-player/lib/skin/skin.css?ver=5.4.2)
12:26:17	7908/7908	---M--	200	added ('OK')	font/woff2	date:Sat,%2023%20May%202020%2012:15:42%20GMT	https://reconnresearch.com/wp-content/plugins/easy-video-player/lib/skin/icons/flowplayer.woff2	C:/Users/user/reconnresearch.com/reconnresearch.com/reconnresearch.com/wp-content/plugins/easy-video-player/lib/skin/icons/flowplayer.woff2	(from https://reconnresearch.com/wp-content/plugins/easy-video-player/lib/skin/skin.css?ver=5.4.2)
12:26:18	17808/17808	---M--	200	added ('OK')	font/woff	date:Sat,%2023%20May%202020%2012:15:42%20GMT	https://reconnresearch.com/wp-content/plugins/easy-video-player/lib/skin/icons/flowplayer.woff	C:/Users/user/reconnresearch.com/reconnresearch.com/reconnresearch.com/wp-content/plugins/easy-video-player/lib/skin/icons/flowplayer.woff	(from https://reconnresearch.com/wp-content/plugins/easy-video-player/lib/skin/skin.css?ver=5.4.2)
12:26:18	12136/12136	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Sat,%2023%20May%202020%2012:15:43%20GMT	https://reconnresearch.com/wp-content/plugins/revslider/public/assets/fonts/revicons/revicons.eot?5510888	C:/Users/user/reconnresearch.com/reconnresearch.com/reconnresearch.com/wp-content/plugins/revslider/public/assets/fonts/revicons/revicons90c6.eot	(from https://reconnresearch.com/wp-content/plugins/revslider/public/assets/css/rs6.css?ver=6.1.5)
12:26:18	7536/7536	---M--	200	added ('OK')	font/woff	date:Sat,%2023%20May%202020%2012:15:43%20GMT	https://reconnresearch.com/wp-content/plugins/revslider/public/assets/fonts/revicons/revicons.woff?5510888	C:/Users/user/reconnresearch.com/reconnresearch.com/reconnresearch.com/wp-content/plugins/revslider/public/assets/fonts/revicons/revicons90c6.woff	(from https://reconnresearch.com/wp-content/plugins/revslider/public/assets/css/rs6.css?ver=6.1.5)
12:26:19	11968/11968	---M--	200	added ('OK')	font/ttf	date:Sat,%2023%20May%202020%2012:15:43%20GMT	https://reconnresearch.com/wp-content/plugins/revslider/public/assets/fonts/revicons/revicons.ttf?5510888	C:/Users/user/reconnresearch.com/reconnresearch.com/reconnresearch.com/wp-content/plugins/revslider/public/assets/fonts/revicons/revicons90c6.ttf	(from https://reconnresearch.com/wp-content/plugins/revslider/public/assets/css/rs6.css?ver=6.1.5)
12:26:19	13691/13691	---M--	200	added ('OK')	image/svg+xml	date:Sat,%2023%20May%202020%2012:15:43%20GMT	https://reconnresearch.com/wp-content/plugins/revslider/public/assets/fonts/revicons/revicons.svg?5510888	C:/Users/user/reconnresearch.com/reconnresearch.com/reconnresearch.com/wp-content/plugins/revslider/public/assets/fonts/revicons/revicons90c6.svg	(from https://reconnresearch.com/wp-content/plugins/revslider/public/assets/css/rs6.css?ver=6.1.5)
12:26:19	326/326	---M--	200	added ('OK')	text/html	date:Sat,%2023%20May%202020%2012:15:42%20GMT	https://reconnresearch.com/wp-content/plugins/revslider/public/assets/css/openhand.cur	C:/Users/user/reconnresearch.com/reconnresearch.com/reconnresearch.com/wp-content/plugins/revslider/public/assets/css/openhand.html	(from https://reconnresearch.com/wp-content/plugins/revslider/public/assets/css/rs6.css?ver=6.1.5)
